imdb.id,title.mixed,sample.year.first,fest.first,oscar_nominated
tt5974422,santa & andres,2016,TIFF,0
tt6027438,second to none,2016,TIFF,0
tt1649780,"peace, love & misunderstanding",2011,TIFF,0
tt5142274,shahzad,2016,TIFF,0
tt3470600,sing,2016,TIFF,0
tt5139562,small fry,2016,TIFF,0
tt3774114,snowden,2016,TIFF,0
tt0091983,something wild,2016,TIFF,0
tt1417592,pearl jam twenty,2011,TIFF,0
tt5974624,soul on a string,2016,TIFF,0
tt2387692,souvenir,2016,TIFF,0
tt5765000,standby,2016,TIFF,0
tt5205210,strange weather,2016,TIFF,0
tt6114826,summer camp island,2016,TIFF,0
tt4746506,sweet dreams,2016,TIFF,0
tt5255874,tamara and the ladybug,2016,TIFF,0
tt4914580,the age of shadows,2016,TIFF,0
tt4335804,the animal's wife,2016,TIFF,0
tt5811182,the arbitration,2016,TIFF,0
tt3289956,the autopsy of jane doe,2016,TIFF,0
tt4334266,the bad batch,2016,TIFF,0
tt8869484,the bait,2016,TIFF,0
tt0058946,the battle of algiers,2016,TIFF,0
tt4715652,the beautiful days of aranjuez,2016,TIFF,0
tt2035599,"pink ribbons, inc.",2011,TIFF,0
tt1082807,the belko experiment,2016,TIFF,0
tt4196450,the birth of a nation,2016,TIFF,0
tt1610525,the bleeder,2016,TIFF,0
tt5952468,the b-side: elsa dorfman's portrait photography,2016,TIFF,0
tt5224746,the day my father became a bush,2016,TIFF,0
tt5025550,the dreamed path,2016,TIFF,0
tt1376717,play,2011,TIFF,0
tt5282006,the duelist,2016,TIFF,0
tt3882074,the eagle huntress,2016,TIFF,0
tt1878870,the edge of seventeen,2016,TIFF,0
tt5934644,the empty box,2016,TIFF,0
tt4721124,the exception,2016,TIFF,0
tt4950192,the fixer,2016,TIFF,0
tt4771896,the fury of a patient man,2016,TIFF,0
tt4135076,the giant,2016,TIFF,0
tt4547056,the girl with all the gifts,2016,TIFF,0
tt4016934,the handmaiden,2016,TIFF,0
tt1718924,the headhunter's calling,2016,TIFF,0
tt5732566,the hedonists,2016,TIFF,0
tt0090907,the horse thief,2016,TIFF,0
tt6041312,the human surge,2016,TIFF,0
tt5952266,the ivory game,2016,TIFF,0
tt4826674,the journey,2016,TIFF,0
tt3292080,the journey is the destination,2016,TIFF,0
tt6025528,the last leatherman of the vale of cashmere,2016,TIFF,0
tt5158522,the levelling,2016,TIFF,0
tt1740018,pompeya,2011,TIFF,0
tt4733640,the limehouse golem,2016,TIFF,0
tt4837062,the long excuse,2016,TIFF,0
tt2404435,the magnificent seven,2016,TIFF,0
tt5996202,the net,2016,TIFF,0
tt4433890,the oath,2016,TIFF,0
tt4929038,the ornithologist,2016,TIFF,0
tt3641024,the pine tree villa,2016,TIFF,0
tt4776998,the promise,2016,TIFF,0
tt1774531,porfirio,2011,TIFF,0
tt5820812,the rehearsal,2016,TIFF,0
tt5974402,the road to mandalay,2016,TIFF,0
tt5825584,the road to webequie,2016,TIFF,0
tt5914350,the rolling stones olé olé olé! : a trip across latin america,2016,TIFF,0
tt3344694,the secret scripture,2016,TIFF,0
tt5952364,the sixth beatle,2016,TIFF,0
tt5938234,the skyjacker's tale,2016,TIFF,0
tt7243446,the smoke,2016,TIFF,0
tt2043962,portret v sumer kakh,2011,TIFF,0
tt5938238,the stairs,2016,TIFF,0
tt5718136,the taste of vietnam,2016,TIFF,0
tt5037288,the terry kath experience,2016,TIFF,0
tt5265960,the untamed,2016,TIFF,0
tt5719108,the war show,2016,TIFF,0
tt5978822,the wedding party,2016,TIFF,0
tt5974454,the wedding ring,2016,TIFF,0
tt6073176,the white helmets,2016,TIFF,1
tt1742023,americano,2011,TIFF,0
tt1663321,poulet aux prunes,2011,TIFF,0
tt5843990,the woman who left,2016,TIFF,0
tt5974460,the women's balcony,2016,TIFF,0
tt1661275,their finest,2016,TIFF,0
tt4991512,tramps,2016,TIFF,0
tt5519972,transition,2016,TIFF,0
tt1582244,presumé capable,2011,TIFF,0
tt5706986,trespass,2016,TIFF,0
tt3305308,trespass against us,2016,TIFF,0
tt5669222,tshiuetin,2016,TIFF,0
tt5978462,tuko macho,2016,TIFF,0
tt7798194,twisted,2016,TIFF,0
tt4412528,two lovers and a bear,2016,TIFF,0
tt2315582,una,2016,TIFF,0
tt4538016,unless,2016,TIFF,0
tt7913060,venus delta,2016,TIFF,0
tt1945228,voyage of time: life's journey,2016,TIFF,0
tt6024606,voyage of time: the imax experience,2016,TIFF,0
tt5195412,wakefield,2016,TIFF,0
tt5952516,"water and sugar: carlo di palma, the colours of life",2016,TIFF,0
tt5937934,we can't make the same mistake twice,2016,TIFF,0
tt1640548,rampart,2011,TIFF,0
tt5955476,whispering breeze,2016,TIFF,0
tt3638644,white sun,2016,TIFF,0
tt5553102,wild skin,2016,TIFF,0
tt4181270,window horses (the poetic persian epiphany of rosie ming),2016,TIFF,0
tt4708346,without name,2016,TIFF,0
tt4936122,wùlu,2016,TIFF,0
tt5100046,x500,2016,TIFF,0
tt5585414,your mother and i,2016,TIFF,0
tt2004332,random,2011,TIFF,0
tt5907916,yourself and yours,2016,TIFF,0
tt5662990,zacma: blindness,2016,TIFF,0
tt5133392,zoology,2016,TIFF,0
tt7285742,(100ft),2017,TIFF,0
tt7133384,3/4,2017,TIFF,0
tt4459156,55 steps,2017,TIFF,0
tt6802896,a ciambra,2015,CLERMONT-FERRAND,0
tt2050604,ren shan ren hai,2011,TIFF,0
tt7297958,a fish out of water,2017,TIFF,0
tt7177156,a season in france,2017,TIFF,0
tt6386168,a sort of family,2017,TIFF,0
tt6488386,airport,2017,TIFF,0
tt7297954,alanis,2017,TIFF,0
tt1034007,alias grace,2017,TIFF,0
tt1886656,resonance,2011,TIFF,0
tt7230148,all you can eat buddha,2017,TIFF,0
tt6131010,an imagined conversation: kanye west & stephen hawking,2017,TIFF,0
tt7205208,angels wear white,2017,TIFF,0
tt4729896,apostasy,2017,TIFF,0
tt6952604,arrhythmia,2017,TIFF,0
tt7259986,ava,2017,TIFF,0
tt7210122,azmaish: a journey through the subcontinent,2017,TIFF,0
tt4622512,battle of the sexes,2017,TIFF,0
tt5628302,beast,2017,TIFF,0
tt7293174,below-above,2017,TIFF,0
tt6100122,beyond words,2017,TIFF,0
tt6059672,bickford park,2017,TIFF,0
tt6822956,bird,2017,TIFF,0
tt6493644,birds without names,2017,TIFF,0
tt5843716,black cop,2017,TIFF,0
tt6098208,black kite,2017,TIFF,0
tt1646123,rizhao chongqing,2011,TIFF,0
tt7207674,blue christmas,2017,TIFF,0
tt5883570,bodied,2017,TIFF,0
tt7083868,bonboné,2017,TIFF,0
tt7210348,boom for real the late teenage years of jean-michel basquiat,2017,TIFF,0
tt5727282,borg/mcenroe,2017,TIFF,0
tt5884230,brad's status,2017,TIFF,0
tt5657856,brawl in cell block 99,2017,TIFF,0
tt1553659,breath,2017,TIFF,0
tt5716464,breathe,2017,TIFF,0
tt7286068,brown and clear,2017,TIFF,0
tt7225942,caniba,2017,TIFF,0
tt5618692,cardinals,2017,TIFF,0
tt6922038,catastrophe,2017,TIFF,0
tt5804946,catch the wind,2017,TIFF,0
tt5699154,c'est la vie!,2017,TIFF,0
tt5270948,chappaquiddick,2017,TIFF,0
tt6537272,charles,2017,TIFF,0
tt1781767,amy george,2011,TIFF,0
tt1590970,roméo onze,2011,TIFF,0
tt2353887,cocaine prison,2017,TIFF,0
tt5708028,cocote,2017,TIFF,0
tt7286086,configuration in black and white,2017,TIFF,0
tt6805006,crème de menthe,2017,TIFF,0
tt6002232,custody,2017,TIFF,0
tt7297956,dark is the night,2017,TIFF,0
tt5700176,dark river,2017,TIFF,0
tt2043979,róza,2011,TIFF,0
tt4555426,darkest hour,2017,TIFF,1
tt2610248,disappearance,2017,TIFF,0
tt7164066,disappearance,2017,TIFF,0
tt7038154,dislocation blues,2017,TIFF,0
tt6108178,disobedience,2017,TIFF,0
tt6796436,division movement to vungtau,2017,TIFF,0
tt5030452,don't talk to irene,2017,TIFF,0
tt6138228,downrange,2017,TIFF,0
tt1389072,downsizing,2017,TIFF,0
tt9014678,sack barrow,2011,TIFF,0
tt6576482,dragonfly eyes,2017,TIFF,0
tt6652404,drop by drop,2017,TIFF,0
tt5013056,dunkirk,2017,TIFF,1
tt6498644,eric clapton: life in 12 bars,2017,TIFF,0
tt5698320,euphoria,2017,TIFF,0
tt6505968,euthanizer,2017,TIFF,0
tt6855444,everlasting mom,2017,TIFF,0
tt6209282,ex libris - the new york public library,2017,TIFF,0
tt4702752,eye on juliet,2017,TIFF,0
tt5598102,visages villages,2017,CANNES,1
tt2007993,sai te ke ba lai,2011,TIFF,0
tt6772602,fifteen,2017,TIFF,0
tt5711148,film stars don't die in liverpool,2017,TIFF,0
tt6053438,first reformed,2017,TIFF,1
tt4882376,first they killed my father,2017,TIFF,0
tt2396489,five fingers for marseilles,2017,TIFF,0
tt6662050,five minutes,2017,TIFF,0
tt7281188,flores,2017,TIFF,0
tt2954096,sailboat,2011,TIFF,0
tt7777096,fluid frontiers,2017,TIFF,0
tt7288818,for nonna anna,2017,TIFF,0
tt6896536,foxtrot,2017,TIFF,0
tt7291268,gaga: five foot two,2017,TIFF,0
tt3687938,good favour,2017,TIFF,0
tt3288544,good luck,2017,TIFF,0
tt6903636,grace jones: bloodlight and bami,2017,TIFF,0
tt7013192,grandmother,2017,TIFF,0
tt1441952,salmon fishing in the yemen,2011,TIFF,0
tt6952952,great choice,2017,TIFF,0
tt5455410,gutland,2017,TIFF,0
tt4432006,hannah,2017,TIFF,0
tt7239132,heart of a mountain,2017,TIFF,0
tt7284066,high fantasy,2017,TIFF,0
tt6530104,"hochelaga, terre des âmes",2017,TIFF,0
tt6856360,homer_b,2017,TIFF,0
tt5478478,hostiles,2017,TIFF,0
tt0770802,samsara,2011,TIFF,0
tt4602342,human traces,2017,TIFF,0
tt6213284,i am not a witch,2017,TIFF,0
tt6322912,i didn't shoot jesse james,2017,TIFF,0
tt4547194,i kill giants,2017,TIFF,0
tt7264080,"i love you, daddy",2017,TIFF,0
tt5580036,"i, tonya",2017,TIFF,1
tt5504810,if you saw his heart,2017,TIFF,0
tt5672286,indian horse,2017,TIFF,0
tt0093239,i've heard the mermaids singing,2017,TIFF,0
tt7207238,jane,2017,TIFF,0
tt6340264,"jeannette, the childhood of joan of arc",2017,TIFF,0
tt7214762,"jim & andy: the great beyond - the story of jim carrey & andy kaufman with a very special presentationsecial, contractually obligated mention of tony clifton",2017,TIFF,0
tt6953844,"jodilerks dela cruz, employee of the month",2017,TIFF,0
tt3780500,journey's end,2017,TIFF,0
tt7272242,killing jesus,2017,TIFF,0
tt5843850,kings,2017,TIFF,0
tt5225428,kissing candice,2017,TIFF,0
tt1625155,sangue do meu sangue,2011,TIFF,0
tt1880399,kodachrome,2017,TIFF,0
tt7289450,la libertad,2017,TIFF,0
tt4925292,lady bird,2017,TIFF,1
tt6855276,latched,2017,TIFF,0
tt7162408,le fort des fous,2017,TIFF,0
tt5340300,lean on pete,2017,TIFF,0
tt6157626,legend of the demon cat,2017,TIFF,0
tt6243140,les affamés,2017,TIFF,0
tt5827212,let the corpses tan,2017,TIFF,0
tt5891122,life and nothing more,2017,TIFF,0
tt2115385,sans titre,2011,TIFF,0
tt6078066,lira's forest,2017,TIFF,0
tt6604174,living proof,2017,TIFF,0
tt7040678,long distance relationship,2017,TIFF,0
tt7043176,long time running,2017,TIFF,0
tt5545984,longing,2017,TIFF,0
tt6281148,looking for oum kulthum,2017,TIFF,0
tt7115920,"lots of kids, a monkey and a castle",2017,TIFF,0
tt7206654,love means zero,2017,TIFF,0
tt4682788,loving pablo,2017,TIFF,0
tt1521197,anonymous,2011,TIFF,1
tt1965264,sarah palin - you betcha!,2011,TIFF,0
tt7082196,lower heaven,2017,TIFF,0
tt6186442,luk'luk'i,2017,TIFF,0
tt5584756,mademoiselle paradis,2017,TIFF,0
tt7204218,magic moments,2017,TIFF,0
tt6805366,makala,2017,TIFF,0
tt4537986,manhunt,2017,TIFF,0
tt5175450,mark felt - the man who brought down the white house,2017,TIFF,0
tt5923026,marlina the murderer in four acts,2017,TIFF,0
tt6622272,marlon,2017,TIFF,0
tt2066175,sea series #10,2011,TIFF,0
tt5886440,marrowbone,2017,TIFF,0
tt5814530,mary goes round,2017,TIFF,0
tt3906082,mary shelley,2017,TIFF,0
tt6400316,meditation park,2017,TIFF,0
tt4494230,messi and maud,2017,TIFF,0
tt5822148,miami,2017,TIFF,0
tt7144278,midnight confession,2017,TIFF,0
tt7026784,milk,2017,TIFF,0
tt6682904,miracle,2017,TIFF,0
tt1723811,shame,2011,TIFF,0
tt6085744,möbius,2017,TIFF,0
tt4209788,molly's game,2017,TIFF,1
tt5462326,mom and dad,2017,TIFF,0
tt7214814,mon amour mon ami,2017,TIFF,0
tt5261190,montana,2017,TIFF,0
tt6597824,mother,2017,TIFF,1
tt5109784,mother!,2017,TIFF,0
tt5958060,motorrad,2017,TIFF,0
tt7591560,mr. yellow sweatshirt,2017,TIFF,0
tt7155262,mrs. fang,2017,TIFF,0
tt2028550,siglo ng pagluluwal,2011,TIFF,0
tt2396589,mudbound,2017,TIFF,1
tt5978724,my days of mercy,2017,TIFF,0
tt5492260,"never steady, never still",2017,TIFF,0
tt6067428,nina,2017,TIFF,0
tt0067504,north of superior,2017,TIFF,0
tt4513316,novitiate,2017,TIFF,0
tt6741568,number one,2017,TIFF,0
tt7611684,nuuca,2017,TIFF,0
tt7224496,oblivion verses,2017,TIFF,0
tt1816642,sisters&brothers,2011,TIFF,0
tt7099360,of sheep and men,2017,TIFF,0
tt6343058,oh lucy!,2015,CLERMONT-FERRAND,0
tt6978268,omertà,2017,TIFF,0
tt1667321,on chesil beach,2017,TIFF,0
tt7328254,on my way out: the secret life of nani and popi,2017,TIFF,0
tt7214842,one of us,2017,TIFF,0
tt7293144,onward lossless follows,2017,TIFF,0
tt7239076,our people will be healed,2017,TIFF,0
tt7260048,outside in,2017,TIFF,0
tt6940696,pahuna: the little visitors,2017,TIFF,0
tt7239134,palmerston blvd.,2017,TIFF,0
tt5093026,papillon,2017,TIFF,0
tt7219368,phantasiesätze,2017,TIFF,0
tt7293150,pixillation,2017,TIFF,0
tt7011436,plonger,2017,TIFF,0
tt5913968,porcupine lake,2017,TIFF,0
tt6136920,pre-drink,2017,TIFF,0
tt6966688,preparation,2017,TIFF,0
tt5072336,princesita,2017,TIFF,0
tt6133130,professor marston & the wonder women,2017,TIFF,0
tt6111996,prototype,2017,TIFF,0
tt3364264,public schooled,2017,TIFF,0
tt5119116,pyewacket,2017,TIFF,0
tt2586120,racer and the jailbird,2017,TIFF,0
tt5952238,rainbow - a private affair,2017,TIFF,0
tt5752524,ravens,2017,TIFF,0
tt1836918,slow action,2011,TIFF,0
tt7216256,razzia,2017,TIFF,0
tt6738136,revenge,2017,TIFF,0
tt6950724,roadside attraction,2017,TIFF,0
tt6000478,"roman j. israel, esq.",2017,TIFF,1
tt7293156,rose gold,2017,TIFF,0
tt6991116,rupture,2017,TIFF,0
tt6596796,samui song,2017,TIFF,0
tt1783780,smuggler,2011,TIFF,0
tt7066502,scaffold,2017,TIFF,0
tt6253214,scaffolding,2017,TIFF,0
tt2773246,scotty and the secret history of hollywood,2017,TIFF,0
tt6131208,sergio & sergei,2017,TIFF,0
tt7805786,shadow nettes,2017,TIFF,0
tt6953076,sheikh jackson,2017,TIFF,0
tt6907522,shinaab,2017,TIFF,0
tt7297960,shuttle life,2017,TIFF,0
tt7414956,sighted eyes/feeling heart,2017,TIFF,0
tt6621204,signature,2017,TIFF,0
tt1680114,snowtown,2011,TIFF,0
tt5853464,silas,2017,TIFF,0
tt7262052,soldiers. story from ferentari,2017,TIFF,0
tt7239128,some cities,2017,TIFF,0
tt8304906,"stay, i don't want to be alone",2017,TIFF,0
tt7042920,still water runs deep,2017,TIFF,0
tt7054194,strangely ordinary this devotion,2017,TIFF,0
tt3881784,stronger,2017,TIFF,0
tt3563262,submergence,2017,TIFF,0
tt1601227,sønner av norge,2011,TIFF,0
tt0491175,suburbicon,2017,TIFF,0
tt7336410,suleiman mountain,2017,TIFF,0
tt7215262,super size me 2: holy chicken!,2017,TIFF,0
tt6958212,sweet country,2017,TIFF,0
tt7133648,a skin so soft,2017,TIFF,0
tt7433624,the argument (with annotations),2017,TIFF,0
tt5851904,the big bad fox & other tales,2017,TIFF,0
tt7180544,the brawler,2017,TIFF,0
tt3901826,the breadwinner,2017,TIFF,1
tt6531506,the burden,2017,TIFF,0
tt1980249,"sorry, rabbi",2011,TIFF,0
tt3719948,the butterfly tree,2017,TIFF,0
tt6763252,the captain,2017,TIFF,0
tt7284952,the carter effect,2017,TIFF,0
tt6040662,the children act,2017,TIFF,0
tt7215388,the china hustle,2017,TIFF,0
tt6999112,the conformist,2017,TIFF,0
tt6044156,the crescent,2017,TIFF,0
tt3463106,the cured,2017,TIFF,0
tt2140507,the current war,2017,TIFF,0
tt1839610,spirit of the bluebird,2011,TIFF,0
tt4686844,the death of stalin,2017,TIFF,0
tt7036616,"the death, dad & son",2017,TIFF,0
tt3521126,the disaster artist,2017,TIFF,1
tt5868906,the drop in,2017,TIFF,0
tt6069126,the escape,2017,TIFF,0
tt7215444,the final year,2017,TIFF,0
tt5649144,the florida project,2017,TIFF,1
tt6598514,the future ahead,2017,TIFF,0
tt1756750,starbuck,2011,TIFF,0
tt5945724,the garden,2017,TIFF,0
tt3846642,the girlfriend experience season 2,2017,TIFF,0
tt7010412,the great buddha+,2017,TIFF,0
tt6213362,the guardians,2017,TIFF,0
tt7219324,the house by the sea,2017,TIFF,0
tt6354784,the hungry,2017,TIFF,0
tt7048622,the insult,2017,TIFF,1
tt6213758,the journey,2017,TIFF,0
tt6246092,the judge,2017,TIFF,0
tt1609492,superclásico,2011,TIFF,0
tt4240910,the legend of the ugly king,2017,TIFF,0
tt3741632,the leisure seeker,2017,TIFF,0
tt6034550,the little girl who was too fond of matches,2017,TIFF,0
tt4399952,the lodgers,2017,TIFF,0
tt5451244,the motive,2017,TIFF,0
tt2226597,the mountain between us,2017,TIFF,0
tt4540384,the nothing factory,2017,TIFF,0
tt6247314,the number,2017,TIFF,0
tt7218812,the other side of everything,2017,TIFF,0
tt2011261,surveillant,2011,TIFF,0
tt7297962,the poet and the boy,2017,TIFF,0
tt6819172,the president's visit,2017,TIFF,0
tt6194540,the price of success,2017,TIFF,0
tt6217608,the rider,2017,TIFF,0
tt5638642,the ritual,2017,TIFF,0
tt7229730,the royal hibiscus hotel,2017,TIFF,0
tt7215548,the seen and unseen,2017,TIFF,0
tt5580390,the shape of water,2017,TIFF,1
tt1462014,surviving progress,2011,TIFF,0
tt5764816,the swan,2017,TIFF,0
tt7970452,the tesla world light,2017,TIFF,0
tt6410564,the third murder,2017,TIFF,0
tt7218818,the treehouse,2017,TIFF,0
tt1987680,the upside,2017,TIFF,0
tt7293166,the watchmen,2017,TIFF,0
tt3750872,the wife,2017,TIFF,1
tt6304046,thelma,2017,TIFF,0
tt7696328,there is a house here,2017,TIFF,0
tt1825974,swooni,2011,TIFF,0
tt9233208,threads,2017,TIFF,0
tt5027774,"three billboards outside ebbing, missouri",2017,TIFF,1
tt5706370,three christs,2017,TIFF,0
tt5485522,three peaks,2017,TIFF,0
tt7293162,ticino,2017,TIFF,0
tt7297964,tigre,2017,TIFF,0
tt6824012,together alone,2017,TIFF,0
tt4121610,"tulipani, love, honour and a bicycle",2017,TIFF,0
tt5259978,under pressure,2017,TIFF,0
tt2023717,tabula rasa,2011,TIFF,0
tt6223806,under the tree,2017,TIFF,0
tt2338454,unicorn store,2017,TIFF,0
tt6796742,valley of shadows,2017,TIFF,0
tt7026370,vampire clay,2017,TIFF,0
tt5862312,veronica,2017,TIFF,0
tt5816682,victoria & abdul,2017,TIFF,1
tt7297966,village rockstars,2017,TIFF,0
tt5355020,waiting for hassana,2017,TIFF,0
tt6695212,wajib,2017,TIFF,0
tt2044012,tahrir 2011,2011,TIFF,0
tt7093470,waru,2017,TIFF,0
tt7293168,"wasteland no.1 - ardent, verdant",2017,TIFF,0
tt6293388,we forgot to break up,2017,TIFF,0
tt5938550,we love moses,2017,TIFF,0
tt7213936,what will people say,2017,TIFF,0
tt6680312,who we are now,2017,TIFF,0
tt6335544,wicked girl,2017,TIFF,0
tt5323760,winter brothers,2017,TIFF,0
tt1999833,ars colonia,2011,TIFF,0
tt1675192,take shelter,2011,TIFF,0
tt5436228,woman walks ahead,2017,TIFF,0
tt7293170,yeti,2017,TIFF,0
tt5194504,you disappear,2017,TIFF,0
tt6654316,youth,2017,TIFF,0
tt3409848,zama,2017,TIFF,0
tt1592281,take this waltz,2011,TIFF,0
tt2044013,tanathur,2011,TIFF,0
tt2008006,tao jie,2011,TIFF,0
tt1715873,ten year,2011,TIFF,0
tt1641410,terraferma,2011,TIFF,0
tt1687901,the awakening,2011,TIFF,0
tt2044019,the boy who was a king,2011,TIFF,0
tt1774415,the cardboard village,2011,TIFF,0
tt1680679,atmen,2011,TIFF,0
tt1756799,the day,2011,TIFF,0
tt1033575,the descendants,2011,TIFF,1
tt2049553,the devil's due,2011,TIFF,0
tt2044030,the education of auma obama,2011,TIFF,0
tt1931563,the encounter,2011,TIFF,0
tt1600207,the eye of the storm,2011,TIFF,0
tt1537314,the flying machine,2011,TIFF,0
tt1703148,the hunter,2011,TIFF,0
tt1124035,the ides of march,2011,TIFF,1
tt1772947,the invader,2011,TIFF,0
tt1990352,the island president,2011,TIFF,0
tt1802197,the lady,2011,TIFF,0
tt2015508,the last dogs of winter,2011,TIFF,0
tt2044040,the last gladiators,2011,TIFF,0
tt1695405,the loneliest planet,2011,TIFF,0
tt2006276,the love we make,2011,TIFF,0
tt1407065,the moth diaries,2011,TIFF,0
tt1783392,the odds,2011,TIFF,0
tt1313139,the oranges,2011,TIFF,0
tt1767272,388 arletta avenue,2011,TIFF,0
tt2043781,ayadin khachina,2011,TIFF,0
tt1455825,the other side of sleep,2011,TIFF,0
tt1931579,the paris quintet in practice makes perfect,2011,TIFF,0
tt2044046,the patron saints,2011,TIFF,0
tt1946463,the pedestrian jar,2011,TIFF,0
tt1899353,the raid,2011,TIFF,0
tt1948190,the red virgin,2011,TIFF,0
tt1956669,the river used to be a man,2011,TIFF,0
tt1864549,the tall man,2011,TIFF,0
tt1941459,azhagarsamyin kutharai,2011,TIFF,0
tt2278930,the yodeling farmer,2011,TIFF,0
tt1198199,think of me,2011,TIFF,0
tt1886730,throat song,2011,TIFF,0
tt2044064,tierra de los padres,2011,TIFF,0
tt1674784,trespass,2011,TIFF,0
tt1836987,trishna,2011,TIFF,0
tt1852155,trotteur,2011,TIFF,0
tt2033952,barrymore,2011,TIFF,0
tt1756851,twixt,2011,TIFF,0
tt1204340,tyrannosaur,2011,TIFF,0
tt1632728,ufo in her eyes,2011,TIFF,0
tt1618447,un amour de jeunesse,2011,TIFF,0
tt1740053,un été brûlant,2011,TIFF,0
tt1987018,un heureux évenement,2011,TIFF,0
tt1860355,undefeated,2011,TIFF,1
tt1922775,une nuit avec toi,2011,TIFF,0
tt2027265,une vie meilleure,2011,TIFF,0
tt1783798,union square,2011,TIFF,0
tt2011352,up in cottage country,2011,TIFF,0
tt1701976,urbanized,2011,TIFF,0
tt1741283,vaquero,2011,TIFF,0
tt1929443,vent solaire,2011,TIFF,0
tt1634136,violet & daisy,2011,TIFF,0
tt1536048,w.e.,2011,TIFF,1
tt1711530,waning,2011,TIFF,0
tt1756864,we ate the children last,2011,TIFF,0
tt1908462,behold the lamb,2011,TIFF,0
tt2137820,whiteonwhite:algorithmicnoir,2011,TIFF,0
tt1327628,whore's glory,2011,TIFF,0
tt1551641,winnie,2011,TIFF,0
tt2044077,wo kou de zong ji,2011,TIFF,0
tt1181614,wuthering heights,2011,TIFF,0
tt2053482,ya zabydy etot den,2011,TIFF,0
tt1742336,your sister's sister,2011,TIFF,0
tt1853739,you're next,2011,TIFF,0
tt2221004,100 musicians,2012,TIFF,0
tt2700046,21 chitrakoot,2012,TIFF,0
tt1830503,billy bishop goes to war,2011,TIFF,0
tt2333598,7 cajas,2012,TIFF,0
tt2318158,9.79*,2012,TIFF,0
tt2180277,90 minutter,2012,TIFF,0
tt1226240,a late quartet,2012,TIFF,0
tt1979172,a liar's autobiography - the untrue story of monty python's graham chapman,2012,TIFF,0
tt1843840,a última vez que vi macau,2012,TIFF,0
tt2379362,aaru mbédd,2012,TIFF,0
tt4532130,aci ni micta cikateriten,2012,TIFF,0
tt1780762,aftershock,2012,TIFF,0
tt2107648,ahí va el diablo,2012,TIFF,0
tt2515126,american masters: inventing david geffen,2012,TIFF,0
tt2164496,american sisyphus,2012,TIFF,0
tt1781769,anna karenina,2012,TIFF,1
tt2046076,black mirror at the national gallery,2011,TIFF,0
tt1846472,après mai,2012,TIFF,0
tt1024648,argo,2012,TIFF,1
tt1930546,arthur newman,2012,TIFF,0
tt2201986,asian gangs,2012,TIFF,0
tt1937449,at any price,2012,TIFF,0
tt2085002,ata sova do,2012,TIFF,0
tt2186564,august and after,2012,TIFF,0
tt2098628,augustine,2012,TIFF,0
tt1787663,boker tov adon fidelman,2011,TIFF,0
tt1724962,autoreiji biyondo,2012,TIFF,0
tt2261247,"autrement, la molussie",2012,TIFF,0
tt2204694,avec jeff à moto,2012,TIFF,0
tt2220642,bad 25,2012,TIFF,0
tt2401595,bardo light,2012,TIFF,0
tt2184227,bella addormentata,2012,TIFF,0
tt2292676,beom-joe so-nyeon,2012,TIFF,0
tt1833844,berberian sound studio,2012,TIFF,0
tt2190203,big in vietnam,2012,TIFF,0
tt2040291,black tv,2012,TIFF,0
tt2077721,blackbird,2012,TIFF,0
tt1854513,blancanieves,2012,TIFF,0
tt2046077,bouquets 11-20,2011,TIFF,0
tt2287661,blondie,2012,TIFF,0
tt2195886,broken heart syndrome,2012,TIFF,0
tt2124757,burning star,2012,TIFF,0
tt1531901,byzantium,2012,TIFF,0
tt1977739,call girl,2012,TIFF,0
tt2194870,camion,2012,TIFF,0
tt2149190,camp 14 - total control zone,2012,TIFF,0
tt2322112,canoejacked,2012,TIFF,0
tt1736552,breakaway,2011,TIFF,0
tt1293751,casting by,2012,TIFF,0
tt2259360,caught in the web,2012,TIFF,0
tt1371111,cloud atlas,2012,TIFF,0
tt2379718,comme si nous attrapions un cobra,2012,TIFF,0
tt2379424,comrade kim goes flying,2012,TIFF,0
tt6406198,concrete parlay,2012,TIFF,0
tt2369628,crackin' down hard,2012,TIFF,0
tt1748224,brooklyn brothers beat the best,2011,TIFF,0
tt2342088,crimes of mike recket,2012,TIFF,0
tt1964624,dans la maison,2012,TIFF,0
tt3440526,de la mutabilité de toute chose et de la possibilité d'en changer certaines,2012,TIFF,0
tt2323264,de ontmaagding van eva van end,2012,TIFF,0
tt2091880,dead europe,2012,TIFF,0
tt2250360,dear scavengers,2012,TIFF,0
tt1854236,den skaldede frisør,2012,TIFF,0
tt1718765,detroit unleaded,2012,TIFF,0
tt2379436,dias de pesca,2012,TIFF,0
tt2208272,die feinen unterschiede,2012,TIFF,0
tt1433811,disconnect,2012,TIFF,0
tt1764275,djúpid,2012,TIFF,0
tt2193782,do not disturb,2012,TIFF,0
tt1343727,dredd,2012,TIFF,0
tt2041321,bunohan,2011,TIFF,0
tt1891788,e' stato il figlio,2012,TIFF,0
tt2379450,eagles,2012,TIFF,0
tt2103264,emperor,2012,TIFF,0
tt1855199,end of watch,2012,TIFF,0
tt2181931,english vinglish,2012,TIFF,0
tt1663661,"era uma vez eu, verônica",2012,TIFF,0
tt1816518,ernest & celestine,2012,TIFF,1
tt1570559,burning man,2011,TIFF,0
tt1037223,everyday,2012,TIFF,0
tt2155304,faillir,2012,TIFF,0
tt2111310,far from afghanistan,2012,TIFF,0
