film.id,unique.id,sample.year,fest,fest.sect
f3308,1463,2013,TIFF,Short Cuts Canada
f3329,1464,2013,TIFF,Future Projections
f3331,1465,2013,TIFF,Future Projections
f3334,1466,2013,TIFF,Future Projections
f3335,1467,2013,TIFF,Future Projections
f3344,1468,2013,TIFF,Vanguard
f4001,1469,2013,CLERMONT-FERRAND,National Competition
f6005,147,2013,IDFA,IDFA Competition for Feature-Length Documentary
f4003,1470,2013,CLERMONT-FERRAND,National Competition
f4005,1471,2013,CLERMONT-FERRAND,National Competition
f4007,1472,2013,CLERMONT-FERRAND,National Competition
f4008,1473,2013,CLERMONT-FERRAND,National Competition
f4009,1474,2013,CLERMONT-FERRAND,National Competition
f4010,1475,2013,CLERMONT-FERRAND,National Competition
f4011,1476,2013,CLERMONT-FERRAND,National Competition
f4012,1477,2013,CLERMONT-FERRAND,National Competition
f4013,1478,2013,CLERMONT-FERRAND,National Competition
f4014,1479,2013,CLERMONT-FERRAND,National Competition
f6006,148,2013,IDFA,IDFA Competition for Mid-Length Documentary
f4015,1480,2013,CLERMONT-FERRAND,National Competition
f4016,1481,2013,CLERMONT-FERRAND,National Competition
f4019,1482,2013,CLERMONT-FERRAND,National Competition
f4020,1483,2013,CLERMONT-FERRAND,National Competition
f4021,1484,2013,CLERMONT-FERRAND,National Competition
f4022,1485,2013,CLERMONT-FERRAND,National Competition
f4023,1486,2013,CLERMONT-FERRAND,National Competition
f4024,1487,2013,CLERMONT-FERRAND,National Competition
f4025,1488,2013,CLERMONT-FERRAND,"National Competition, Séance Scolaire"
f4026,1489,2013,CLERMONT-FERRAND,National Competition
f3013,149,2013,TIFF,Gala Presentation
f4027,1490,2013,CLERMONT-FERRAND,National Competition
f4028,1491,2013,CLERMONT-FERRAND,National Competition
f4029,1492,2013,CLERMONT-FERRAND,National Competition
f4031,1493,2013,CLERMONT-FERRAND,National Competition
f4032,1494,2013,CLERMONT-FERRAND,National Competition
f4033,1495,2013,CLERMONT-FERRAND,National Competition
f4034,1496,2013,CLERMONT-FERRAND,"National Competition, Séance Scolaire"
f4035,1497,2013,CLERMONT-FERRAND,National Competition
f4037,1498,2013,CLERMONT-FERRAND,National Competition
f4040,1499,2013,CLERMONT-FERRAND,National Competition
f2005,15,2013,CANNES,In Competition
f6007,150,2013,IDFA,IDFA Masters
f4041,1500,2013,CLERMONT-FERRAND,National Competition
f4042,1501,2013,CLERMONT-FERRAND,National Competition
f4043,1502,2013,CLERMONT-FERRAND,National Competition
f4045,1503,2013,CLERMONT-FERRAND,National Competition
f4046,1504,2013,CLERMONT-FERRAND,National Competition
f4048,1505,2013,CLERMONT-FERRAND,National Competition
f4049,1506,2013,CLERMONT-FERRAND,National Competition
f4050,1507,2013,CLERMONT-FERRAND,National Competition
f4052,1508,2013,CLERMONT-FERRAND,National Competition
f4053,1509,2013,CLERMONT-FERRAND,National Competition
f3314,151,2013,TIFF,Short Cuts Canada
f4054,1510,2013,CLERMONT-FERRAND,National Competition
f4055,1511,2013,CLERMONT-FERRAND,National Competition
f4056,1512,2013,CLERMONT-FERRAND,National Competition
f4058,1513,2013,CLERMONT-FERRAND,"National Competition, Séance Scolaire"
f4059,1514,2013,CLERMONT-FERRAND,National Competition
f4060,1515,2013,CLERMONT-FERRAND,"National Competition, Séance Scolaire"
f4062,1516,2013,CLERMONT-FERRAND,National Competition
f4063,1517,2013,CLERMONT-FERRAND,National Competition
f4070,1518,2013,CLERMONT-FERRAND,international Competition
f4071,1519,2013,CLERMONT-FERRAND,International Competition
f6125,152,2013,IDFA,IDFA Competition for Feature-Length Documentary
f4072,1520,2013,CLERMONT-FERRAND,International Competition
f4073,1521,2013,CLERMONT-FERRAND,International Competition
f4074,1522,2013,CLERMONT-FERRAND,International Competition
f4075,1523,2013,CLERMONT-FERRAND,International Competition
f4077,1524,2013,CLERMONT-FERRAND,International Competition
tffnew404,1525,2012,TIFF,short cuts canada: programme 1: 2012
f4078,1525,2013,CLERMONT-FERRAND,International Competition
f4081,1526,2013,CLERMONT-FERRAND,International Competition
f4083,1527,2013,CLERMONT-FERRAND,International Competition
f4084,1528,2013,CLERMONT-FERRAND,International Competition
f4085,1529,2013,CLERMONT-FERRAND,International Competition
f1262,153,2013,BERLINALE,Perspektive Deutsches Kino
f4092,1530,2013,CLERMONT-FERRAND,"International Competition, Séance Scolaire"
f4095,1531,2013,CLERMONT-FERRAND,International Competition
f4096,1532,2013,CLERMONT-FERRAND,International Competition
f4097,1533,2013,CLERMONT-FERRAND,International Competition
f4098,1534,2013,CLERMONT-FERRAND,International Competition
f4101,1535,2013,CLERMONT-FERRAND,International Competition
f4102,1536,2013,CLERMONT-FERRAND,International Competition
f4103,1537,2013,CLERMONT-FERRAND,International Competition
f4105,1538,2013,CLERMONT-FERRAND,International Competition
f4106,1539,2013,CLERMONT-FERRAND,International Competition
f3315,154,2013,TIFF,Short Cuts Canada
f4110,1540,2013,CLERMONT-FERRAND,International Competition
f4113,1541,2013,CLERMONT-FERRAND,International Competition
f4114,1542,2013,CLERMONT-FERRAND,International Competition
f4117,1543,2013,CLERMONT-FERRAND,International Competition
f4118,1544,2013,CLERMONT-FERRAND,International Competition
f4119,1545,2013,CLERMONT-FERRAND,International Competition
f4120,1546,2013,CLERMONT-FERRAND,International Competition
f4121,1547,2013,CLERMONT-FERRAND,International Competition
f4122,1548,2013,CLERMONT-FERRAND,International Competition
f4123,1549,2013,CLERMONT-FERRAND,International Competition
f4417,155,2013,CLERMONT-FERRAND,Decibels
f4125,1550,2013,CLERMONT-FERRAND,International Competition
f4126,1551,2013,CLERMONT-FERRAND,International Competition
f4127,1552,2013,CLERMONT-FERRAND,International Competition
f4129,1553,2013,CLERMONT-FERRAND,International Competition
f4130,1554,2013,CLERMONT-FERRAND,International Competition
f4133,1555,2013,CLERMONT-FERRAND,International Competition
f4134,1556,2013,CLERMONT-FERRAND,International Competition
f4137,1557,2013,CLERMONT-FERRAND,International Competition
f4141,1558,2013,CLERMONT-FERRAND,International Competition
f4142,1559,2013,CLERMONT-FERRAND,International Competition
f5005,156,2013,FRAMELINE,Shorts: Generations: Youth and Elders Making Movies
f4145,1560,2013,CLERMONT-FERRAND,Lab Competition
f4148,1561,2013,CLERMONT-FERRAND,Lab Competition
f4155,1562,2013,CLERMONT-FERRAND,Lab Competition
f4158,1563,2013,CLERMONT-FERRAND,Lab Competition
f4161,1564,2013,CLERMONT-FERRAND,"Lab Competition, Kunsthochschule für Medien de Cologne"
f4162,1565,2013,CLERMONT-FERRAND,Lab Competition
f4164,1566,2013,CLERMONT-FERRAND,Lab Competition
f4167,1567,2013,CLERMONT-FERRAND,Lab Competition
f4169,1568,2013,CLERMONT-FERRAND,Lab Competition
f4171,1569,2013,CLERMONT-FERRAND,Lab Competition
f4340,157,2013,CLERMONT-FERRAND,Particules Imaginaires
f4178,1570,2013,CLERMONT-FERRAND,CANAL+
f4179,1571,2013,CLERMONT-FERRAND,CANAL+
f4180,1572,2013,CLERMONT-FERRAND,CANAL+
f4181,1573,2013,CLERMONT-FERRAND,CANAL+
f4182,1574,2013,CLERMONT-FERRAND,CB Ecce Films
f4183,1575,2013,CLERMONT-FERRAND,CB Ecce Films
f4184,1576,2013,CLERMONT-FERRAND,CB Ecce Films
f4186,1577,2013,CLERMONT-FERRAND,CB Ecce Films
f4187,1578,2013,CLERMONT-FERRAND,CB Ecce Films
f4189,1579,2013,CLERMONT-FERRAND,CB Ecce Films
f6009,158,2013,IDFA,IDFA Paradocs: Amsterdam Art Weekend at IDFA
f4191,1580,2013,CLERMONT-FERRAND,"CB Ecce Films, Courts de rattrapage"
f4192,1581,2013,CLERMONT-FERRAND,Collections
f4193,1582,2013,CLERMONT-FERRAND,Collections
f4194,1583,2013,CLERMONT-FERRAND,Collections
f4195,1584,2013,CLERMONT-FERRAND,Collections
f4197,1585,2013,CLERMONT-FERRAND,Collections
f4198,1586,2013,CLERMONT-FERRAND,Collections
f4199,1587,2013,CLERMONT-FERRAND,Collections
f4201,1588,2013,CLERMONT-FERRAND,Collections
f4202,1589,2013,CLERMONT-FERRAND,Collections
f1213,159,2013,BERLINALE,Generation
f4203,1590,2013,CLERMONT-FERRAND,Collections
f4208,1591,2013,CLERMONT-FERRAND,Collections
f4209,1592,2013,CLERMONT-FERRAND,Collections
f4210,1593,2013,CLERMONT-FERRAND,Collections
f4212,1594,2013,CLERMONT-FERRAND,Collections
f4214,1595,2013,CLERMONT-FERRAND,Collections
f4216,1596,2013,CLERMONT-FERRAND,Collections
f4219,1597,2013,CLERMONT-FERRAND,Collections
f4223,1598,2013,CLERMONT-FERRAND,Collections
f4226,1599,2013,CLERMONT-FERRAND,Collections
f1073,16,2013,BERLINALE,Panorama
f5006,160,2013,FRAMELINE,NA
f4228,1600,2013,CLERMONT-FERRAND,Collections
f4231,1601,2013,CLERMONT-FERRAND,Collections
f4232,1602,2013,CLERMONT-FERRAND,Collections
f4233,1603,2013,CLERMONT-FERRAND,Collections
f4234,1604,2013,CLERMONT-FERRAND,Collections
f4236,1605,2013,CLERMONT-FERRAND,Collections
f4237,1606,2013,CLERMONT-FERRAND,Collections
f4238,1607,2013,CLERMONT-FERRAND,Court d'histoire
f4240,1608,2013,CLERMONT-FERRAND,Court d'histoire
f4241,1609,2013,CLERMONT-FERRAND,Court d'histoire
f4418,161,2013,CLERMONT-FERRAND,Decibels
f4242,1610,2013,CLERMONT-FERRAND,Courts de rattrapage
f4243,1611,2013,CLERMONT-FERRAND,Courts de rattrapage
f4244,1612,2013,CLERMONT-FERRAND,Courts de rattrapage
f4245,1613,2013,CLERMONT-FERRAND,Courts de rattrapage
f4246,1614,2013,CLERMONT-FERRAND,Courts de rattrapage
f4247,1615,2013,CLERMONT-FERRAND,Courts de rattrapage
f4249,1616,2013,CLERMONT-FERRAND,Courts de rattrapage
f4251,1617,2013,CLERMONT-FERRAND,Courts de rattrapage
f4252,1618,2013,CLERMONT-FERRAND,Courts de rattrapage
f4253,1619,2013,CLERMONT-FERRAND,Courts de rattrapage
f6010,162,2013,IDFA,IDFA Competition for First Appearance
f4254,1620,2013,CLERMONT-FERRAND,ECAL
idfnew4,1621,2011,IDFA,IDFA Competition for Student Documentary
f4255,1621,2013,CLERMONT-FERRAND,ECAL
f4256,1622,2013,CLERMONT-FERRAND,ECAL
f4257,1623,2013,CLERMONT-FERRAND,ECAL
f4258,1624,2013,CLERMONT-FERRAND,ECAL
f4259,1625,2013,CLERMONT-FERRAND,ECAL
f4260,1626,2013,CLERMONT-FERRAND,ECAL
f4261,1627,2013,CLERMONT-FERRAND,ECAL
f4262,1628,2013,CLERMONT-FERRAND,ECAL
f4263,1629,2013,CLERMONT-FERRAND,ECAL
f3130,163,2013,TIFF,Discovery
frnew453,163,2014,FRAMELINE,NA
f4264,1630,2013,CLERMONT-FERRAND,ECAL
f4265,1631,2013,CLERMONT-FERRAND,ECAL
f4266,1632,2013,CLERMONT-FERRAND,Ecole Vau au Cinéma
f4269,1633,2013,CLERMONT-FERRAND,Ecole Vau au Cinéma
f4270,1634,2013,CLERMONT-FERRAND,"Ecole Vau au Cinéma, Ouverture"
f4273,1635,2013,CLERMONT-FERRAND,Ecoles
f4275,1636,2013,CLERMONT-FERRAND,Ecoles
f4277,1637,2013,CLERMONT-FERRAND,Ecoles
f4278,1638,2013,CLERMONT-FERRAND,Ecoles
f4283,1639,2013,CLERMONT-FERRAND,Ecoles
f1066,164,2013,BERLINALE,Panorama
f4286,1640,2013,CLERMONT-FERRAND,Ecoles
f4287,1641,2013,CLERMONT-FERRAND,Ecoles
f4290,1642,2013,CLERMONT-FERRAND,Ecoles
f4292,1643,2013,CLERMONT-FERRAND,Ecoles
f4293,1644,2013,CLERMONT-FERRAND,Ecoles
f4294,1645,2013,CLERMONT-FERRAND,Ecoles
f4295,1646,2013,CLERMONT-FERRAND,Enfants
f4297,1647,2013,CLERMONT-FERRAND,Enfants
f4298,1648,2013,CLERMONT-FERRAND,Enfants
f4299,1649,2013,CLERMONT-FERRAND,Enfants
f1171,165,2013,BERLINALE,Forum Expanded
f4302,1650,2013,CLERMONT-FERRAND,"Enfants, Films en Région"
f4303,1651,2013,CLERMONT-FERRAND,Enfants
f4304,1652,2013,CLERMONT-FERRAND,Enfants
f4306,1653,2013,CLERMONT-FERRAND,Festival Partners
f4307,1654,2013,CLERMONT-FERRAND,Festival Partners
N1100682,1655,2011,CLERMONT-FERRAND,National
f4308,1655,2013,CLERMONT-FERRAND,"Festival Partners, Audi Talents Awards"
f4311,1656,2013,CLERMONT-FERRAND,"Festival Partners, Polar SNCF"
f4312,1657,2013,CLERMONT-FERRAND,"Festival Partners, Audi Talents Awards"
f4313,1658,2013,CLERMONT-FERRAND,"Festival Partners, L’Adami Fait Son Cinéma"
f4314,1659,2013,CLERMONT-FERRAND,Festival Partners
f2022,166,2013,CANNES,Un Certain Regard
f4315,1660,2013,CLERMONT-FERRAND,"Festival Partners, Polar SNCF"
f4316,1661,2013,CLERMONT-FERRAND,Festival Partners
f4317,1662,2013,CLERMONT-FERRAND,"Festival Partners, Polar SNCF"
f4318,1663,2013,CLERMONT-FERRAND,"Festival Partners, L’Adami Fait Son Cinéma"
f4319,1664,2013,CLERMONT-FERRAND,"Festival Partners, Polar SNCF"
f4322,1665,2013,CLERMONT-FERRAND,"Festival Partners, Polar SNCF"
f4323,1666,2013,CLERMONT-FERRAND,"Festival Partners, L’Adami Fait Son Cinéma"
f4324,1667,2013,CLERMONT-FERRAND,"Festival Partners, Audi Talents Awards"
f4325,1668,2013,CLERMONT-FERRAND,"Festival Partners, L’Adami Fait Son Cinéma"
f4326,1669,2013,CLERMONT-FERRAND,"Festival Partners, Audi Talents Awards"
f6013,167,2013,IDFA,IDFA Paradocs: Amsterdam Art Weekend at IDFA
f4327,1670,2013,CLERMONT-FERRAND,Films en Région
f4328,1671,2013,CLERMONT-FERRAND,Films en Région
f4329,1672,2013,CLERMONT-FERRAND,Films en Région
f4331,1673,2013,CLERMONT-FERRAND,Films en Région
f4333,1674,2013,CLERMONT-FERRAND,Films en Région
f4334,1675,2013,CLERMONT-FERRAND,Ouverture
f4335,1676,2013,CLERMONT-FERRAND,Ouverture
f4336,1677,2013,CLERMONT-FERRAND,Ouverture
f4337,1678,2013,CLERMONT-FERRAND,"Ouverture, Particules Imaginaires"
f4343,1679,2013,CLERMONT-FERRAND,Particules Imaginaires
f6014,168,2013,IDFA,IDFA Music Documentary
f4346,1680,2013,CLERMONT-FERRAND,Particules Imaginaires
f4347,1681,2013,CLERMONT-FERRAND,Particules Imaginaires
f4352,1682,2013,CLERMONT-FERRAND,Particules Imaginaires
f4353,1683,2013,CLERMONT-FERRAND,Particules Imaginaires
f4354,1684,2013,CLERMONT-FERRAND,Particules Imaginaires
f4355,1685,2013,CLERMONT-FERRAND,Particules Imaginaires
f4356,1686,2013,CLERMONT-FERRAND,Regards d'Afrique
f4357,1687,2013,CLERMONT-FERRAND,Regards d'Afrique
f4358,1688,2013,CLERMONT-FERRAND,Regards d'Afrique
f4359,1689,2013,CLERMONT-FERRAND,Regards d'Afrique
f6015,169,2013,IDFA,IDFA Best of Fests
f4360,1690,2013,CLERMONT-FERRAND,Regards d'Afrique
f4361,1691,2013,CLERMONT-FERRAND,Regards d'Afrique
f4364,1692,2013,CLERMONT-FERRAND,Regards d'Afrique
f4365,1693,2013,CLERMONT-FERRAND,Regards d'Afrique
f4376,1694,2013,CLERMONT-FERRAND,Inde
f4379,1695,2013,CLERMONT-FERRAND,Inde
f4383,1696,2013,CLERMONT-FERRAND,Inde
f4385,1697,2013,CLERMONT-FERRAND,Inde
f4386,1698,2013,CLERMONT-FERRAND,Inde
f4387,1699,2013,CLERMONT-FERRAND,Inde
f1130,17,2013,BERLINALE,Forum
f6016,170,2013,IDFA,IDFA Competition for First Appearance
f4389,1700,2013,CLERMONT-FERRAND,Inde
f4390,1701,2013,CLERMONT-FERRAND,Inde
f4391,1702,2013,CLERMONT-FERRAND,Inde
f4392,1703,2013,CLERMONT-FERRAND,Inde
f4393,1704,2013,CLERMONT-FERRAND,Inde
f4394,1705,2013,CLERMONT-FERRAND,Inde
f4395,1706,2013,CLERMONT-FERRAND,Inde
f4396,1707,2013,CLERMONT-FERRAND,Inde
f4398,1708,2013,CLERMONT-FERRAND,Inde
f4399,1709,2013,CLERMONT-FERRAND,Inde
f3337,171,2013,TIFF,Vanguard
f4401,1710,2013,CLERMONT-FERRAND,Inde
f4402,1711,2013,CLERMONT-FERRAND,Inde
f4403,1712,2013,CLERMONT-FERRAND,Inde
f4405,1713,2013,CLERMONT-FERRAND,Inde
f4406,1714,2013,CLERMONT-FERRAND,Inde
f4408,1715,2013,CLERMONT-FERRAND,Inde
f4411,1716,2013,CLERMONT-FERRAND,Inde
f4412,1717,2013,CLERMONT-FERRAND,Inde
f4413,1718,2013,CLERMONT-FERRAND,Inde
f4414,1719,2013,CLERMONT-FERRAND,Inde
f1319,172,2013,BERLINALE,"NATIVe - Indigenous Cinema"
f4443,1721,2013,CLERMONT-FERRAND,CANAL+
f6094,1722,2013,IDFA,IDFA Focus: WWI: the First War on Screen
f6096,1723,2013,IDFA,NA
f6111,1724,2013,IDFA,IDFA Focus: WWI:the First War on Screen
f6112,1725,2013,IDFA,IDFA Focus: WWI: the First War on Screen
f6151,1726,2013,IDFA,IDFA Focus: WWI: the First War on Screen
f6154,1727,2013,IDFA,IDFA Paradocs: Amsterdam Art Weekend at IDFA
f6156,1728,2013,IDFA,IDFA Focus: WWI: the First War on Screen
f6167,1729,2013,IDFA,IDFA Focus: WWI: the First War on Screen
f4002,173,2013,CLERMONT-FERRAND,National Competition
f6184,1730,2013,IDFA,IDFA Competition for Feature-Length Documentary;IDFA Competition for Dutch Documentary
f3059,174,2013,TIFF,Special Presentation
f3010,175,2013,TIFF,Gala Presentation
f6019,176,2013,IDFA,IDFA Competition for Dutch Documentary
f2056,177,2013,CANNES,Cinéfondation
tffnew384,178,2012,TIFF,contemporary world cinema: 2012
f1007,178,2013,BERLINALE,Generation
f4378,179,2013,CLERMONT-FERRAND,Inde
f1002,18,2013,BERLINALE,Competition
f3196,180,2013,TIFF,Contemporary World Cinema
frnew457,180,2014,FRAMELINE,NA
f4274,181,2013,CLERMONT-FERRAND,Ecoles
f3035,182,2013,TIFF,Special Presentation
f1070,183,2013,BERLINALE,Panorama
tffnew388,184,2012,TIFF,short cuts canada: programme 5: 2012
f1205,184,2013,BERLINALE,Generation
f2082,185,2013,CANNES,Cannes Classics - Documentaries About Cinema
f6023,186,2013,IDFA,IDFA Competition for First Appearance
f6024,187,2013,IDFA,IDFA Music Documentary
tffnew389,188,2012,TIFF,contemporary world cinema: 2012
f3177,188,2013,TIFF,Contemporary World Cinema
f1320,189,2013,BERLINALE,"NATIVe - Indigenous Cinema"
f1016,19,2013,BERLINALE,Competition
f4419,190,2013,CLERMONT-FERRAND,Decibels
f3289,191,2013,TIFF,Short Cuts Canada
f4380,192,2013,CLERMONT-FERRAND,Inde
f2091,193,2013,CANNES,Cannes Classics - Restored Prints
f1021,195,2013,BERLINALE,Competition (out of competition)
f1071,196,2013,BERLINALE,Panorama
f2004,197,2013,CANNES,In Competition
f6027,198,2013,IDFA,IDFA Focus: Emerging Voices from Southeast Asia
f4421,199,2013,CLERMONT-FERRAND,Decibels
f2019,2,2013,CANNES,In Competition
f1077,20,2013,BERLINALE,Panorama
f1078,200,2013,BERLINALE,Panorama
f3043,201,2013,TIFF,Special Presentation
f1072,202,2013,BERLINALE,Panorama
f1321,203,2013,BERLINALE,"NATIVe - Indigenous Cinema"
f3139,204,2013,TIFF,Discovery
f5010,205,2013,FRAMELINE,Shorts: Get Animated!
f4196,206,2013,CLERMONT-FERRAND,Collections
f4076,207,2013,CLERMONT-FERRAND,International Competition
f3118,208,2013,TIFF,Discovery
f1033,209,2013,BERLINALE,Berlinale Shorts
f1080,21,2013,BERLINALE,Panorama
f5011,210,2013,FRAMELINE,Shorts: Between Ring & Pendant
f4381,211,2013,CLERMONT-FERRAND,Inde
f3208,212,2013,TIFF,TIFF Docs
f5012,213,2013,FRAMELINE,"World Cinema, First Feature Award"
f5013,214,2013,FRAMELINE,Shorts: Get Animated! ; Shorts: Transtastic!
f4341,215,2013,CLERMONT-FERRAND,Particules Imaginaires
f5014,216,2013,FRAMELINE,US Features
f5015,217,2013,FRAMELINE,Showcase
f5016,218,2013,FRAMELINE,US Features; First Feature Award
f4006,219,2013,CLERMONT-FERRAND,National Competition
f1180,22,2013,BERLINALE,Forum Expanded
f4144,220,2013,CLERMONT-FERRAND,Lab Competition
f2050,221,2013,CANNES,Special Screenings
f1206,222,2013,BERLINALE,Generation
f2097,223,2013,CANNES,Cannes Classics - Restored Prints
f3154,224,2013,TIFF,Contemporary World Cinema
f17282,224,2014,BERLINALE,Forum
f6029,225,2013,IDFA,IDFA Focus: Based on the Same Story
f6030,226,2013,IDFA,IDFA Competition for Mid-Length Documentary
f5017,227,2013,FRAMELINE,Shorts: Blood in the Grass
f3338,228,2013,TIFF,Vanguard
f3131,229,2013,TIFF,Discovery
f1270,23,2013,BERLINALE,Perspektive Deutsches Kino
f2106,230,2013,CANNES,Cinéma De La Plage
f2046,231,2013,CANNES,Special Screenings
f4422,232,2013,CLERMONT-FERRAND,Decibels
f3123,233,2013,TIFF,Discovery
f6031,234,2013,IDFA,IDFA Competition for Dutch Documentary
f5019,235,2013,FRAMELINE,Shorts: Between Ring & Pendant
f1322,236,2013,BERLINALE,"NATIVe - Indigenous Cinema"
f3195,237,2013,TIFF,Contemporary World Cinema
f3152,238,2013,TIFF,Contemporary World Cinema
f5020,239,2013,FRAMELINE,US Features
f1006,24,2013,BERLINALE,Competition
f3018,240,2013,TIFF,Gala Presentation
f6034,241,2013,IDFA,IDFA Paradocs: Amsterdam Art Weekend at IDFA
f3250,242,2013,TIFF,Wavelength
f6035,243,2013,IDFA,IDFA Competition for First Appearance; IDFA Competition For Dutch Documentary
f1090,244,2013,BERLINALE,Panorama
f5021,245,2013,FRAMELINE,Shorts: Fire We Make ; Shorts: I Left My Ex in San Francisco
f5022,246,2013,FRAMELINE,Shorts: Disclosure; Shorts: Fire We Make
f6036,247,2013,IDFA,IDFA Paradocs: Barbara Visser The Making of Movies
f1075,248,2013,BERLINALE,Panorama
f6109,25,2013,IDFA,IDFA Panorama
f5024,250,2013,FRAMELINE,US Features; First Feature Award
f3061,251,2013,TIFF,Special Presentation
f3200,252,2013,TIFF,TIFF Docs
f5025,253,2013,FRAMELINE,US Features
f5026,254,2013,FRAMELINE,Shorts: Transtastic!
tffnew403,255,2012,TIFF,contemporary world cinema: 2012
f5027,255,2013,FRAMELINE,"World Cinema, Queer Asian Cinema"
f5028,256,2013,FRAMELINE,Shorts: Fire We Make
f5029,257,2013,FRAMELINE,"Showcase Programs, US Features"
f1278,258,2013,BERLINALE,Retrospective
f1207,259,2013,BERLINALE,Generation
f2089,26,2013,CANNES,Cannes Classics - Restored Prints
f4079,260,2013,CLERMONT-FERRAND,International Competition
f1008,261,2013,BERLINALE,Competition
f5030,262,2013,FRAMELINE,Documentaries
f3037,263,2013,TIFF,Special Presentation
f3296,264,2013,TIFF,Short Cuts Canada
f3054,265,2013,TIFF,Special Presentation
f3125,266,2013,TIFF,Discovery
f6040,267,2013,IDFA,IDFA Masters
f1208,268,2013,BERLINALE,Generation
f1279,269,2013,BERLINALE,Retrospective
f1001,27,2013,BERLINALE,Competition
f6041,270,2013,IDFA,IDFA Competition For Student Documentary
f4423,271,2013,CLERMONT-FERRAND,Decibels
f2104,272,2013,CANNES,Cannes Classics - World Cinema Foundation
f1280,273,2013,BERLINALE,Retrospective
f6042,274,2013,IDFA,IDFA Paradocs
f6043,275,2013,IDFA,IDFA Competition For Student Documentary
f3339,276,2013,TIFF,Vanguard
f5032,277,2013,FRAMELINE,Shorts: Transtastic!
f1151,278,2013,BERLINALE,Forum
f4424,279,2013,CLERMONT-FERRAND,Decibels
f1088,28,2013,BERLINALE,Panorama
f4344,280,2013,CLERMONT-FERRAND,Particules Imaginaires
f6044,281,2013,IDFA,IDFA Competition For Kids And Docs
f3082,282,2013,TIFF,Special Presentation
f6045,283,2013,IDFA,IDFA Focus: Emerging Voices from Southeast Asia; IDFA Focus: Stand-Up Documentary
f3149,284,2013,TIFF,Contemporary World Cinema
f1323,285,2013,BERLINALE,"NATIVe - Indigenous Cinema"
f1141,286,2013,BERLINALE,Forum
f2085,287,2013,CANNES,Cannes Classics - Restored Prints
f5034,288,2013,FRAMELINE,Shorts: Dating is a Contact Sport
f5035,289,2013,FRAMELINE,Shorts: I Left My Ex in San Francisco
f1074,29,2013,BERLINALE,Panorama
f3181,290,2013,TIFF,Contemporary World Cinema
f6046,291,2013,IDFA,IDFA Competittion For Feature-Length Documentary
f3284,292,2013,TIFF,Short Cuts Canada
