film.id,unique.id,sample.year,fest,fest.sect,imdb.id,title.mixed,prod.year,length.min,length,prod.country.1.en,prod.country.2.en,prod.country.3.en,prod.country.4.en,prod.country.5.en,prod.country.6.en,prod.country.7.en,regions.mena,regions.africa,regions.asia,regions.na,regions.eu,regions.la,regions.ocean,director.1,director.2,director.3,director.4,director.5,director.6,director.7,director.8,director.9,director.10,director.11,director.12,director.13,director.14,director.15,director.16,director.17,director.18,director.19,director.20,director.21,director.22,director.23,director.24,director.25,director.26,animt,doc,exp,fict,lgbtq,imdb.fest,retro.fest.sect,competition,genre,fest.first,fest.sect.first,sample.year.first,fest.show.delay.3year.and.more
tffnew357,106,2012,TIFF,short cuts canada: programme 1: 2012,tt1798091,a pretty funny story,2012.0,19.0,40 min. or shorter,Canada,,,,,,,0,0,0,1,0,0,0,"Morgan, Evan",,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,short cuts canada: programme 1: 2012,2012,0.0
f4066,106,2013,CLERMONT-FERRAND,International Competition,tt1798091,a pretty funny story,2012.0,19.0,40 min. or shorter,Canada,,,,,,,0,0,0,1,0,0,0,"Morgan, Evan",,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,short cuts canada: programme 1: 2012,2012,0.0
f4004,1060,2013,CLERMONT-FERRAND,National Competition,tt2406138,the banquet of the concubine,2012.0,13.0,40 min. or shorter,France,Canada,Switzerland,,,,,0,0,0,1,1,0,0,Hefang Wei,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National Competition,2013,0.0
f6022,1061,2013,IDFA,IDFA Competition For Kids And Docs,,the barrel,2013.0,11.0,40 min. or shorter,United Kingdom,Venezuela,,,,,,0,0,0,0,1,1,0,Anabel Rodríguez Ríos,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,1,other documentary,IDFA,IDFA Competition For Kids And Docs,2013,0.0
f5008,1062,2013,FRAMELINE,Showcase,tt2674152,the battle of amfar,2013.0,40.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,Rob Epstein,Jeffrey Friedman,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,1,0,0,other documentary,FRAMELINE,Showcase,2013,0.0
f6025,1063,2013,IDFA,IDFA Niek Koppen in Focus,tt0210987,the battle of the java sea,1995.0,135.0,41 min. or longer,Netherlands,,,,,,,0,0,0,0,1,0,0,Niek Koppen,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,IDFA Niek Koppen in Focus,2013,1.0
f6026,1064,2013,IDFA,IDFA Paradocs,tt3614278,the bed is broken,2013.0,24.0,40 min. or shorter,Romania,,,,,,,0,0,0,0,1,0,0,Raluca Racean Gorgos,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,IDFA Paradocs,2013,0.0
f5009,1065,2013,FRAMELINE,Shorts: Fun In Girls Shorts,,the beginning,2012.0,6.0,40 min. or shorter,Russia,,,,,,,0,0,0,0,1,0,0,Eleonora Zbanke,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,0,0,0,other documentary,FRAMELINE,Shorts: Fun In Girls Shorts,2013,0.0
f1059,1066,2013,BERLINALE,Berlinale Special,tt1924396,the best offer,2012.0,131.0,41 min. or longer,Italy,,,,,,,0,0,0,0,1,0,0,Giuseppe Tornatore,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Berlinale Special,2013,0.0
f2110,1067,2013,CANNES,Cinéma De La Plage,tt0095250,the big blue,1988.0,136.0,41 min. or longer,France,,,,,,,0,0,0,0,1,0,0,Luc Besson,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,CANNES,Cinéma De La Plage,2013,1.0
f2092,1068,2013,CANNES,Cannes Classics - Restored Prints,tt0070130,the big feast,1973.0,130.0,41 min. or longer,France,Italy,,,,,,0,0,0,0,1,0,0,Marco Ferreri,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,1,0,other fiction,CANNES,Cannes Classics - Restored Prints,2013,1.0
f2113,1069,2013,CANNES,Cinéma De La Plage,tt0056869,the birds,1963.0,120.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Alfred Hitchcock,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,CANNES,Cinéma De La Plage,2013,1.0
f3044,107,2013,TIFF,Special Presentation,tt2191082,a promise,2013.0,95.0,41 min. or longer,Belgium,France,,,,,,0,0,0,0,1,0,0,Patrice Leconte,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,Special Presentation,2013,0.0
f3194,1070,2013,TIFF,Contemporary World Cinema,tt3031022,the bit player,2013.0,111.0,41 min. or longer,Philippines,,,,,,,0,0,1,0,0,0,0,Jeffrey Jeturian,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,Contemporary World Cinema,2013,0.0
f6028,1071,2013,IDFA,IDFA Paradocs: Amsterdam Art Weekend at IDFA,,the blank stare,2013.0,15.0,40 min. or shorter,Netherlands,,,,,,,0,0,0,0,1,0,0,Gabriel Lester,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,IDFA Paradocs: Amsterdam Art Weekend at IDFA,2013,0.0
f2036,1072,2013,CANNES,Un Certain Regard,tt2132285,the bling ring,2012.0,90.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Sofia Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,CANNES,Un Certain Regard,2013,0.0
f1247,1073,2013,BERLINALE,Generation,tt2616880,the blue umbrella,2012.0,7.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,Saschka Unseld,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,0,animation fiction,BERLINALE,Generation,2013,0.0
f6033,1074,2013,IDFA,IDFA Focus: Emerging Voices from Southeast Asia,,the brick,2013.0,15.0,40 min. or shorter,Myanmar (Burma),Poland,,,,,,0,0,1,0,1,0,0,Htoo Tay Zar,Htuu Lou Rae,Min Thu Aung,Yan Naing Ko,Zin No No Zaw,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,IDFA Focus: Emerging Voices from Southeast Asia,2013,0.0
f1114,1075,2013,BERLINALE,Panorama,tt2024519,the broken circle breakdown,2012.0,111.0,41 min. or longer,Belgium,Netherlands,,,,,,0,0,0,0,1,0,0,Felix van Groeningen,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Panorama,2013,0.0
f5023,1076,2013,FRAMELINE,Shorts: Blood in the Grass,tt2025682,the buried,2012.0,13.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,Jonathan Pope Evans,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,1,0,0,other documentary,FRAMELINE,Shorts: Blood in the Grass,2013,0.0
f6038,1077,2013,IDFA,IDFA Rithy Panh Retrospective,tt0461743,the burnt theatre,2005.0,83.0,41 min. or longer,Cambodia,France,,,,,,0,0,1,0,1,0,0,Rithy Panh,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,1,0,other documentary,IDFA,IDFA Rithy Panh Retrospective,2013,1.0
f4382,1078,2013,CLERMONT-FERRAND,Inde,tt1783386,the cabin man,2007.0,7.0,40 min. or shorter,India,,,,,,,0,0,1,0,0,0,0,Ashish Pandey,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,0,other fiction,CLERMONT-FERRAND,Inde,2013,1.0
f6039,1079,2013,IDFA,IDFA Competition For Student Documentary,tt2926868,the call,2013.0,25.0,40 min. or shorter,Netherlands,,,,,,,0,0,0,0,1,0,0,Reber Dosky,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition For Student Documentary,2013,0.0
f3014,108,2013,TIFF,Gala Presentation,tt2988272,a random desi romance,2013.0,150.0,41 min. or longer,India,,,,,,,0,0,1,0,0,0,0,Maneesh Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,Gala Presentation,2013,0.0
f5031,1080,2013,FRAMELINE,Documentaries,tt2411684,the campaign,2013.0,72.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Christie Herring,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,1,0,0,other documentary,FRAMELINE,Documentaries,2013,0.0
9167fnosuv,1081,2012,CANNES,in competition - short films,tt2106685,the chair,2012.0,12.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,Grainger David,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,CANNES,in competition - short films,2012,0.0
f1248,1081,2013,BERLINALE,Generation,tt2106685,the chair,2012.0,12.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,Grainger David,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,CANNES,in competition - short films,2012,0.0
f3310,1082,2013,TIFF,Short Cuts Canada,tt3069670,the chaperone 3d,2013.0,11.0,40 min. or shorter,Canada,,,,,,,0,0,0,1,0,0,0,Fraser Munden,Neil Rathbone,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,other films,1,0,0,animation documentary,TIFF,Short Cuts Canada,2013,0.0
f1306,1083,2013,BERLINALE,Retrospective,tt0038409,the chase,1946.0,88.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Arthur Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,1,0,other fiction,BERLINALE,Retrospective,2013,1.0
f4276,1084,2013,CLERMONT-FERRAND,"Ecoles, Festival Partners, Polar SNCF",tt2401104,the chase,2012.0,5.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Philippe Gamer,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,0,animation fiction,CLERMONT-FERRAND,"Ecoles, Festival Partners, Polar SNCF",2013,0.0
f6047,1085,2013,IDFA,IDFA Competittion For First Appearance; IDFA Focus: Green Screen,tt3274676,the coal miner's day,2013.0,80.0,41 min. or longer,France,,,,,,,0,0,0,0,1,0,0,Gaël Mocaër,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competittion For First Appearance; IDFA Focus: Green Screen,2013,0.0
f1249,1086,2013,BERLINALE,Generation,tt2088924,the cold lands,2012.0,100.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Tom Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Generation,2013,0.0
f5038,1087,2013,FRAMELINE,Shorts: Worldly Affairs,tt2616720,the companion,2012.0,20.0,40 min. or shorter,Peru,,,,,,,0,0,0,0,0,1,0,Alvaro Delgado Aparicio L.,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,FRAMELINE,Shorts: Worldly Affairs,2013,0.0
f6049,1088,2013,IDFA,IDFA Best of Fests,tt3164988,the condemned,2013.0,80.0,41 min. or longer,Russia,United Kingdom,,,,,,0,0,0,0,1,0,0,Nick Read,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,IDFA Best of Fests,2013,0.0
f4146,1089,2013,CLERMONT-FERRAND,Lab Competition,tt2222912,the creator,2012.0,40.0,40 min. or shorter,United Kingdom,,,,,,,0,0,0,0,1,0,0,Al Holmes,Al Taylor,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,other films,1,0,1,experimental fiction,CLERMONT-FERRAND,Lab Competition,2013,0.0
f5187,109,2013,FRAMELINE,Documentaries,tt2555176,a self-made man,2013.0,57.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Lori Petchers,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,1,0,0,other documentary,FRAMELINE,Documentaries,2013,0.0
f1024,1090,2013,BERLINALE,Competition (out of competition),tt0481499,the croods,2013.0,90.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Kirk DeMicco,Chris Sanders,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Competition (out of competition),2013,0.0
f4082,1091,2013,CLERMONT-FERRAND,International Competition,tt2173658,the curse,2012.0,16.0,40 min. or shorter,United Kingdom,Morocco,,,,,,1,0,0,0,1,0,0,Fyzal Boulifa,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,International Competition,2013,0.0
f3209,1092,2013,TIFF,TIFF Docs,tt2512582,the dark matter of love,2012.0,93.0,41 min. or longer,United Kingdom,,,,,,,0,0,0,0,1,0,0,Sarah McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,TIFF,TIFF Docs,2013,0.0
f6057,1093,2013,IDFA,IDFA Panorama,tt4057438,the death of jamie roldós,2013.0,123.0,41 min. or longer,Ecuador,Argentina,,,,,,0,0,0,0,0,1,0,Lisandra I. Rivera,Manolo Sarmiento,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,IDFA Panorama,2013,0.0
f2090,1094,2013,CANNES,Cannes Classics - Restored Prints,tt0074400,the desert of the tartars,1976.0,140.0,41 min. or longer,France,Germany,Italy,,,,,0,0,0,0,1,0,0,Valerio Zurlini,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,1,0,other fiction,CANNES,Cannes Classics - Restored Prints,2013,1.0
idfnew396,1095,2012,IDFA,Paradocs,tt2279558,the devil,2012.0,7.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Jean-Gabriel Périot,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Paradocs,2012,0.0
f4147,1095,2013,CLERMONT-FERRAND,Lab Competition,tt2279558,the devil,2012.0,7.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Jean-Gabriel Périot,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Paradocs,2012,0.0
f6061,1096,2013,IDFA,IDFA Best of Fests,tt3037176,the devil's liar,2013.0,82.0,41 min. or longer,South Africa,,,,,,,0,1,0,0,0,0,0,Riaan Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,IDFA Best of Fests,2013,0.0
f5047,1097,2013,FRAMELINE,Shorts: Fire We Make,tt2701796,the devotion project: foremost in my mind,2013.0,10.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,Antony Osso,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,0,0,0,other documentary,FRAMELINE,Shorts: Fire We Make,2013,0.0
f5048,1098,2013,FRAMELINE,Shorts: Families Are Forever,tt2193252,the devotion project: my person,2012.0,10.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,Antony Osso,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,1,0,0,other documentary,FRAMELINE,Shorts: Families Are Forever,2013,0.0
f3167,1099,2013,TIFF,Contemporary World Cinema,tt3106898,the dick knost show,2013.0,90.0,41 min. or longer,Canada,,,,,,,0,0,0,1,0,0,0,Bruce Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,Contemporary World Cinema,2013,0.0
f1343,11,2013,BERLINALE,Berlinale Goes Kiez,tt5343312,berlin ecke bundesplatz - a baker on the bread line,2012.0,89.0,41 min. or longer,Germany,,,,,,,0,0,0,0,1,0,0,Hans-Georg Ullrich,Detlef Gumm,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,0,0,0,other documentary,BERLINALE,Berlinale Goes Kiez,2013,0.0
f3198,1100,2013,TIFF,Contemporary World Cinema,tt2352230,the dinner,2013.0,88.0,41 min. or longer,Netherlands,,,,,,,0,0,0,0,1,0,0,Menno Meyjes,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,Contemporary World Cinema,2013,0.0
f4204,1101,2013,CLERMONT-FERRAND,Collections,,the dinner,2012.0,22.0,40 min. or shorter,France,Palestinian Territories,United Arab Emirates,,,,,1,0,0,0,1,0,0,Maïs Darwazah,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,CLERMONT-FERRAND,Collections,2013,0.0
f5052,1102,2013,FRAMELINE,Shorts: Generations: Youth and Elders Making Movies,,the dinner party,2013.0,8.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,Misha Aziz,Dana Downie,Chelsea Erling,Miz Helen,Jaime Moreno-Gonzalez,Yona Riel,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,0,0,0,other fiction,FRAMELINE,Shorts: Generations: Youth and Elders Making Movies,2013,0.0
f6063,1103,2013,IDFA,IDFA Panorama,tt2767266,the director: an evolution in three acts,2013.0,95.0,41 min. or longer,United States,Italy,,,,,,0,0,0,1,1,0,0,Christina Voros,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,IDFA Panorama,2013,0.0
f3106,1104,2013,TIFF,Special Presentation,tt3729920,the disappearance of eleanor rigby: him and her,2013.0,190.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Ned Benson,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,Special Presentation,2013,0.0
f3197,1105,2013,TIFF,Contemporary World Cinema,tt2860720,the dismantling,2013.0,111.0,41 min. or longer,Canada,,,,,,,0,0,0,1,0,0,0,Sebastien Pilote,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,Contemporary World Cinema,2013,0.0
f3207,1106,2013,TIFF,TIFF Docs,tt3091304,the dog,2013.0,100.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Allison Berg,Frank Keraudren,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,1,0,0,other documentary,TIFF,TIFF Docs,2013,0.0
f17313,1106,2014,BERLINALE,Panorama,tt3091304,the dog,2013.0,100.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Allison Berg,Frank Keraudren,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,1,0,0,other documentary,TIFF,TIFF Docs,2013,0.0
frnew509,1106,2014,FRAMELINE,,tt3091304,the dog,2013.0,100.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Allison Berg,Frank Keraudren,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,1,0,0,other documentary,TIFF,TIFF Docs,2013,0.0
f3056,1107,2013,TIFF,Special Presentation,tt1825157,the double,2013.0,93.0,41 min. or longer,United Kingdom,,,,,,,0,0,0,0,1,0,0,Richard Ayoade,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,Special Presentation,2013,0.0
f3309,1108,2013,TIFF,Short Cuts Canada,tt3106944,the end of pinky,2013.0,8.0,40 min. or shorter,Canada,,,,,,,0,0,0,1,0,0,0,Claire Blanchet,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,0,animation fiction,TIFF,Short Cuts Canada,2013,0.0
f1257,1109,2013,BERLINALE,Generation,tt2768046,the end of the world,2013.0,62.0,41 min. or longer,Portugal,,,,,,,0,0,0,0,1,0,0,Pedro Pinho,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Generation,2013,0.0
f1123,111,2013,BERLINALE,Forum,tt1540741,a single shot,2013.0,116.0,41 min. or longer,United States,United Kingdom,Canada,,,,,0,0,0,1,1,0,0,David M. Rosenthal,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Forum,2013,0.0
f1227,1110,2013,BERLINALE,Generation,tt2770350,the eternal night of twelve moons,2013.0,87.0,41 min. or longer,Colombia,,,,,,,0,0,0,0,0,1,0,Priscila Padilla,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,BERLINALE,Generation,2013,0.0
f1339,1111,2013,BERLINALE,NATIVe - Indigenous Cinema,tt0054861,the exiles,1961.0,72.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Kent Mackenzie,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,NATIVe - Indigenous Cinema,2013,1.0
f3039,1112,2013,TIFF,Special Presentation,tt1486834,the f word,2012.0,99.0,41 min. or longer,Canada,Ireland,,,,,,0,0,0,1,1,0,0,Michael Dowse,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,Special Presentation,2013,0.0
f3053,1113,2013,TIFF,Special Presentation,tt1839642,the face of love,2013.0,92.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Arie Posin,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,Special Presentation,2013,0.0
f3342,1115,2013,TIFF,Vanguard,tt3091272,the fake,2013.0,101.0,41 min. or longer,South Korea,,,,,,,0,0,1,0,0,0,0,Yeon Sang-ho,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,0,animation fiction,TIFF,Vanguard,2013,0.0
f5067,1116,2013,FRAMELINE,Shorts: Between Ring & Pendant,tt3005554,the fiction of the fix,2012.0,10.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,Cathy Sitzes,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,FRAMELINE,Shorts: Between Ring & Pendant,2013,0.0
f3001,1117,2013,TIFF,Opening Night Gala,tt1837703,the fifth estate,2013.0,124.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Bill Condon,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,Opening Night Gala,2013,0.0
f3081,1118,2013,TIFF,Special Presentation,tt2454430,the finishers,2013.0,95.0,41 min. or longer,Belgium,France,,,,,,0,0,0,0,1,0,0,Nils Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,TIFF,Special Presentation,2013,0.0
f5070,1119,2013,FRAMELINE,Shorts: Fun In Girls Shorts,tt2190126,the first date,2012.0,8.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,Janella Lacson,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,FRAMELINE,Shorts: Fun In Girls Shorts,2013,0.0
f4067,112,2013,CLERMONT-FERRAND,International Competition,tt2677200,a society,2012.0,17.0,40 min. or shorter,Sweden,,,,,,,0,0,0,0,1,0,0,Jens Assur,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,International Competition,2013,0.0
f1218,1120,2013,BERLINALE,Generation,tt2623464,the first time,2013.0,9.0,40 min. or shorter,Sweden,,,,,,,0,0,0,0,1,0,0,Anders Hazelius,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,BERLINALE,Generation,2013,0.0
f6090,1121,2013,IDFA,IDFA Top 10,,the football incident,1976.0,20.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Joris Ivens,Marceline Loridan-Ivens,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,IDFA Top 10,2013,1.0
f5074,1122,2013,FRAMELINE,Shorts: Rats in Glitter,,the fortune teller,2013.0,9.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,Leo Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,0,0,0,other fiction,FRAMELINE,Shorts: Rats in Glitter,2013,0.0
f6093,1123,2013,IDFA,IDFA Panorama,,the fourth brother,2013.0,86.0,41 min. or longer,China,,,,,,,0,0,1,0,0,0,0,Xu Tong,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,IDFA Panorama,2013,0.0
f4279,1124,2013,CLERMONT-FERRAND,Ecoles,tt2146020,the fox and the chickadee,2012.0,8.0,40 min. or shorter,Canada,,,,,,,0,0,0,1,0,0,0,Evan DeRushie,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,0,animation fiction,CLERMONT-FERRAND,Ecoles,2013,0.0
f1250,1125,2013,BERLINALE,Generation,tt2766546,the fox who followed the sound,2012.0,10.0,40 min. or shorter,Iran,,,,,,,1,0,0,0,0,0,0,Fatemeh Goudarzi,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,0,animation fiction,BERLINALE,Generation,2013,0.0
idfnew453,1126,2012,IDFA,Masters,tt2182169,the fruit hunters,2012.0,92.0,41 min. or longer,Canada,,,,,,,0,0,0,1,0,0,0,Yung Chang,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Masters,2012,0.0
f1360,1126,2013,BERLINALE,Culinary Cinema,tt2182169,the fruit hunters,2012.0,92.0,41 min. or longer,Canada,,,,,,,0,0,0,1,0,0,0,Yung Chang,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Masters,2012,0.0
