unique.id,imdb.id,title.mixed,prod.year,length.min,length,prod.country.1.en,prod.country.2.en,prod.country.3.en,prod.country.4.en,prod.country.5.en,prod.country.6.en,prod.country.7.en,regions.mena,regions.africa,regions.asia,regions.na,regions.eu,regions.la,regions.ocean,director.1,director.2,director.3,director.4,director.5,director.6,director.7,director.8,director.9,director.10,director.11,director.12,director.13,director.14,director.15,director.16,director.17,director.18,director.19,director.20,director.21,director.22,director.23,director.24,director.25,director.26,animt,doc,exp,fict,lgbtq,imdb.fest,retro.fest.sect,competition,genre,fest.first,fest.sect.first,sample.year.first,fest.show.delay.3year.and.more
f16889,tt2226423,jaures,2012,83,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,vincent dieutre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,LGBT*Q films,1,0,0,other documentary,BERLINALE,Forum,2012,0
f16890,tt1781840,jayne mansfield's car,2011,122,41 min. or longer,Russia,United States,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,billy bob thornton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,BERLINALE,Competition,2012,0
f16891,tt2006143,french kids,2011,19,40 min. or shorter,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,stephan castang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16892,tt1410063,the flowers of war,2011,141,41 min. or longer,China,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,zhang yimou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,BERLINALE,Competition,2012,0
f16895,tt2041386,julian,2011,13,40 min. or shorter,Australia,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,matthew moore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16896,tt2186847,karaman,2011,100,41 min. or longer,Germany,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,tamer yigit, branka prlic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Perspektive Deutsches Kino,2012,0
f16897,tt2195965,karrabing! low tide turning,2012,14,40 min. or shorter,Australia,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,liza johnson, elizabeth a. povinelli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Berlinale Shorts,2012,0
f16898,tt2085800,choked,2011,110,41 min. or longer,South Korea,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,kim joong-hyun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Forum,2012,0
f16899,tt1776222,kauwboy,2012,81,41 min. or longer,Netherlands,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,boudewijn koole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16901,tt2073058,postcards from the zoo,2012,95,41 min. or longer,Indonesia,Germany,China,NA,NA,NA,NA,0,0,1,0,1,0,0,edwin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,BERLINALE,Competition,2012,0
f16902,tt2011953,keep the lights on,2012,101,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,ira sachs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2012,0
f16903,tt1674775,keyhole,2011,94,41 min. or longer,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,"MADDIN, Guy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,special presentation: 2011,2011,0
f16905,tt2254021,just pretended to hear,2011,99,41 min. or longer,Japan,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,kaori imaizumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16907,NA,kiss,2011,12,40 min. or shorter,Australia,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,alex murawski,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,0,0,0,other fiction,BERLINALE,Generation,2012,0
f16908,tt2258425,the end of puberty,2011,116,41 min. or longer,Japan,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,kimura shoko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Forum,2012,0
f16909,tt2191729,king of comics,2011,80,41 min. or longer,Germany,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,rosa von praunheim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,LGBT*Q films,1,0,0,other documentary,BERLINALE,Panorama,2012,0
f16910,tt1815782,the crown jewels,2011,120,41 min. or longer,Sweden,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,ella lemhagen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16911,tt2215215,kuma,2011,93,41 min. or longer,Austria,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,umut dag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2012,0
f16912,tt2023555,l,2011,21,40 min. or shorter,Brazil,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,thais fujinaga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16913,tt1808240,as luck would have it,2011,98,41 min. or longer,Spain,France,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,alex de la iglesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Berlinale Special,2012,0
f16914,tt1666318,the delay,2012,84,41 min. or longer,Uruguay,Mexico,France,NA,NA,NA,NA,0,0,0,0,1,1,0,rodrigo pla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Forum,2012,0
f16915,tt2120088,atomic age,2011,67,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,helena klotz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2012,0
f16916,tt2186873,night of silence,2012,92,41 min. or longer,Turkey,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,reis celik,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16917,tt2076878,lambs,2011,14,40 min. or shorter,New Zealand,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,Kelly Sam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16918,tt2171815,calm at sea,2011,89,41 min. or longer,France,Germany,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,volker schlondorff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Panorama,2012,0
f16920,tt2199441,the blessed,2012,14,40 min. or shorter,Chile,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,mauricio lopez fernandez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Berlinale Shorts,2012,0
f16922,tt2229253,"the virgin, the copts and me",2012,85,41 min. or longer,France,Qatar,Egypt,NA,NA,NA,NA,1,0,0,0,1,0,0,namir abdel messeeh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,BERLINALE,Panorama,2012,0
f16923,tt2203835,lawinen der erinnerung,2012,89,41 min. or longer,Germany,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,dominik graf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,BERLINALE,Forum,2012,0
f16925,tt1754104,leave it on the floor,2011,109,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Sheldon Larry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,FRAMELINE,US,2011,0
f16926,tt2062969,sister,2012,97,41 min. or longer,Switzerland,France,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,ursula meier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,BERLINALE,Competition,2012,0
f16927,tt1753813,farewell my queen,2011,100,41 min. or longer,France,Spain,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,benoit jacquot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,1,other fiction,BERLINALE,Competition,2012,0
f16928,tt2087847,golden slumbers,2011,97,41 min. or longer,France,Cambodia,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,davy chou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,BERLINALE,Forum,2012,0
f16929,tt2016228,levi's horse,2011,18,40 min. or shorter,Norway,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,torfinn iversen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16930,tt2199457,licuri surf,2011,15,40 min. or shorter,Brazil,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,guile martins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,BERLINALE,Berlinale Shorts,2012,0
f16931,tt2199435,li.li.ta.al.,2011,8,40 min. or shorter,Japan,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,akihito izuhara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,other films,1,0,0,animation fiction,BERLINALE,Berlinale Shorts,2012,0
f16934,NA,love,2011,127,41 min. or longer,China,Taiwan,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,doze niu chen-zer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,0,0,0,other fiction,BERLINALE,Panorama,2012,0
f16935,tt2199473,loxoro,2011,20,40 min. or shorter,Spain,Peru,Argentina,United States,NA,NA,NA,0,0,0,1,1,1,0,claudia llosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Berlinale Shorts,2012,0
f16937,tt1592556,love is in the air,2011,88,41 min. or longer,Denmark,Sweden,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,simon staho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16939,tt1606384,my way,2011,137,41 min. or longer,South Korea,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,kang je-kyu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Panorama,2012,0
f16940,tt2155337,man for a day,2012,96,41 min. or longer,Germany,United Kingdom,Finland,NA,NA,NA,NA,0,0,0,0,1,0,0,katarina peters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,LGBT*Q films,1,0,0,other documentary,BERLINALE,Perspektive Deutsches Kino,2012,0
f16941,tt2043914,man on ground,2011,80,41 min. or longer,South Africa,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,"Omotoso, Akin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,contemporary world cinema: 2011,2011,0
f16942,tt2101394,maori boy genius,2011,90,41 min. or longer,New Zealand,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,pietra brettkelly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,BERLINALE,Generation,2012,0
f16943,tt2073029,marina abramovic the artist is present,2011,106,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,matthew akers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,BERLINALE,Panorama,2012,0
f16944,tt1183919,marley,2011,144,41 min. or longer,United Kingdom,United States,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,kevin macdonald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,BERLINALE,Berlinale Special,2012,0
f16946,tt2180473,meteora,2012,82,41 min. or longer,Germany,Greece,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,spiros stathoulopoulos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,BERLINALE,Competition,2012,0
f16949,tt2170509,mommy is coming,2012,64,41 min. or longer,Germany,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,cheryl dunye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2012,0
f16952,tt2243429,mustafa's sweet dreams,2011,83,41 min. or longer,Greece,United Kingdom,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,angelos abazoglou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,BERLINALE,Generation,2012,0
f16953,tt2076897,my brother the devil,2011,112,41 min. or longer,United Kingdom,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,sally el hosaini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2012,0
f16955,tt2073039,nani,2011,21,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,justin tipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16956,tt2002743,nono,2011,115,41 min. or longer,Philippines,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,rommel tolentino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16957,tt2185431,beauty,2011,83,41 min. or longer,Argentina,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,daniela seggiaro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16958,tt2199497,nostalgia,2012,30,40 min. or shorter,Venezuela,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,gustavo rondon cordova,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Berlinale Shorts,2012,0
f16959,NA,nuclear nation,2012,145,41 min. or longer,Japan,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,funahashi atsushi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,0,0,0,other fiction,BERLINALE,Forum,2012,0
f16962,tt2238879,look at me again,2011,77,41 min. or longer,Brazil,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,kiko goifman, claudia priscilla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,LGBT*Q films,1,0,0,other documentary,BERLINALE,Panorama,2012,0
f16964,NA,on love and other landscapes,2011,0,40 min. or shorter,Palestinian Territories,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,yazan khalili,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,0,0,0,other fiction,BERLINALE,Forum Expanded,2012,0
f16965,tt1981675,off white lies,2011,86,41 min. or longer,Israel,France,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,maya kenig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16967,tt2199511,the five elements,2011,15,40 min. or shorter,India,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,mohan kumar valasala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,BERLINALE,Berlinale Shorts,2012,0
f16968,tt2094911,papa's tango,2011,15,40 min. or shorter,Netherlands,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,michiel van jaarsveld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16969,tt2182057,parabeton - pier luigi nervi and roman concrete,2012,100,41 min. or longer,Germany,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,heinz emigholz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,BERLINALE,Forum,2012,0
f16970,tt1784575,the parade,2011,115,41 min. or longer,Serbia,Croatia,North Macedonia,Slovenia,NA,NA,NA,0,0,0,0,1,0,0,srdjan dragojevic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2012,0
f16971,tt1954407,taking chances,2011,87,41 min. or longer,Netherlands,Belgium,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,nicole van kilsdonk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2012,0
f16972,tt2245049,modest reception,2012,100,41 min. or longer,Iran,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,mani haghighi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Forum,2012,0
f16974,tt2199553,a night too young,2012,65,41 min. or longer,Czechia,Slovenia,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,olmo omerzu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Forum,2012,0
f16975,NA,the ruined heart! another lovestory between a criminal and a whore,2012,15,40 min. or shorter,Philippines,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,khavn de la cruz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,0,0,0,other fiction,BERLINALE,Berlinale Shorts,2012,0
f16976,tt1999243,rafa,2012,25,40 min. or shorter,Portugal,France,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,joao salaviza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Berlinale Shorts,2012,0
f16977,tt1820488,war witch,2012,90,41 min. or longer,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,kim nguyen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,BERLINALE,Competition,2012,0
f16978,tt2246953,rent-a-cat,2012,110,41 min. or longer,Japan,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,naoko ogigami,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Panorama,2012,0
f16979,tt2203881,revision,2012,106,41 min. or longer,Germany,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,philip scheffner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,BERLINALE,Forum,2012,0
f16983,tt2058684,rodicas,2012,53,41 min. or longer,Germany,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,alice gruia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,BERLINALE,Perspektive Deutsches Kino,2012,0
f16985,tt2199579,say goodbye to the story (att 1/11),2011,23,40 min. or shorter,Germany,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,christoph schlingensief,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Berlinale Shorts,2012,0
f16988,tt2235723,secret,2012,82,41 min. or longer,Poland,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,przemyslaw wojcieszek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Forum,2012,0
